"","location","date","co_8hr","no2_one_hour_max","o3_eight_hour_max","pm10_24","pm25_24","psi_24","psi_three_hourly","so2_24"
"457","east","2017-04-11",0.474347826086957,10.6521739130435,38.1304347826087,22.4347826086957,15.1739130434783,54.4347826086956,NA,19.3478260869565
"458","east","2017-04-12",0.53,9.1304347826087,22.4347826086957,20.6086956521739,13.8260869565217,51.2608695652174,NA,12.8695652173913
"459","east","2017-04-13",0.598260869565217,10,18.0434782608696,19.1739130434783,11.5652173913043,47.3913043478261,NA,12.7826086956522
"460","east","2017-04-14",0.539565217391304,11.4347826086957,28.2173913043478,35.2173913043478,12.7391304347826,50.4782608695652,NA,8.43478260869565
"461","east","2017-04-15",0.546521739130435,16.2173913043478,31.0869565217391,19.8260869565217,10.6086956521739,43.7826086956522,NA,4.21739130434783
"462","east","2017-04-16",0.61695652173913,12.8695652173913,58.1304347826087,26.7391304347826,16.4782608695652,55.8260869565217,NA,5.60869565217391
"463","east","2017-04-17",0.575652173913043,13.5217391304348,25.6086956521739,22.0869565217391,12.5652173913043,50.1304347826087,NA,5.65217391304348
"464","east","2017-04-18",0.639565217391304,11,23.8695652173913,22.7826086956522,13.5217391304348,52.6086956521739,NA,5.21739130434783
"465","east","2017-04-19",0.771304347826087,23.7826086956522,45.8695652173913,31.5217391304348,21.6086956521739,61.6086956521739,NA,14.0434782608696
"466","east","2017-04-20",0.858260869565217,25.1739130434783,47.8260869565217,49.8260869565217,36.6086956521739,78.7391304347826,NA,23.695652173913
"467","east","2017-04-21",0.771304347826087,17.1304347826087,24.3478260869565,42.2173913043478,33.4347826086956,75.0434782608696,NA,25.0434782608696
"468","east","2017-04-22",0.6415,10.7,24,21.95,14.35,53.55,NA,16.65
"469","east","2017-04-23",0.717826086956522,15.1304347826087,23.6086956521739,28.695652173913,18.3478260869565,58.1304347826087,NA,15.7826086956522
"470","east","2017-04-24",0.804782608695652,9.08695652173913,18.8260869565217,28.3913043478261,18.4782608695652,58.304347826087,NA,12.5652173913043
"471","east","2017-04-25",0.769565217391304,20.6086956521739,23.4347826086957,38.2173913043478,24.2173913043478,64.6521739130435,NA,10.1304347826087
"472","east","2017-04-26",0.445652173913043,16.9565217391304,22.5652173913043,39.1739130434783,28.0434782608696,68.9130434782609,NA,19.695652173913
"473","east","2017-04-27",0.271304347826087,18.5652173913043,38.1739130434783,26.3913043478261,17.7391304347826,57.2173913043478,NA,28.3913043478261
"474","east","2017-04-28",0.305217391304348,18.9130434782609,34.4347826086956,24.3478260869565,16,55.5217391304348,NA,21.8695652173913
"475","east","2017-04-29",0.305652173913044,20.2608695652174,20.6521739130435,30.8260869565217,20.4347826086957,60.4347826086956,NA,30.5652173913043
"476","east","2017-04-30",0.226521739130435,8.30434782608696,24.6086956521739,28.7826086956522,19.6086956521739,59.3478260869565,NA,19.6086956521739
"477","east","2017-05-01",0.212608695652174,8.04347826086956,19.3478260869565,18.1739130434783,10.2608695652174,42.7826086956522,NA,13.695652173913
"478","east","2017-05-02",0.495652173913044,13.3478260869565,15.3913043478261,22.2608695652174,14.4782608695652,53.5217391304348,NA,16.8695652173913
"479","east","2017-05-03",0.638260869565217,12.5217391304348,14.3913043478261,25.6521739130435,15.4347826086957,54.695652173913,NA,22.4782608695652
"480","east","2017-05-04",0.587391304347826,11.3913043478261,16.7826086956522,21.7826086956522,13.695652173913,52.695652173913,NA,17.2173913043478
"481","east","2017-05-05",0.835652173913043,14.4782608695652,18.3913043478261,29.9130434782609,19.5652173913043,59.304347826087,NA,19.3478260869565
"482","east","2017-05-06",0.891304347826087,13.6521739130435,18.0869565217391,27.7826086956522,17.4782608695652,57.1304347826087,NA,18
"483","east","2017-05-07",0.842173913043478,12.6086956521739,26.8695652173913,30.0434782608696,21.304347826087,61.4782608695652,NA,22.2173913043478
"484","east","2017-05-08",0.794782608695652,16.5217391304348,29.6521739130435,26.6521739130435,17.8695652173913,57.304347826087,NA,35.0434782608696
"485","east","2017-05-09",0.68304347826087,8.60869565217391,26.7391304347826,18.4347826086957,11.1304347826087,44.4782608695652,NA,17.7826086956522
"486","east","2017-05-10",0.775652173913043,6.82608695652174,11.9130434782609,17.1739130434783,8.82608695652174,36.6086956521739,NA,11.695652173913
"487","east","2017-05-11",0.701304347826087,8.78260869565217,20.8695652173913,16.5652173913043,8.65217391304348,36.2608695652174,NA,14.3913043478261
"488","east","2017-05-12",0.81695652173913,12,15.4782608695652,19.9565217391304,11.2173913043478,47.5217391304348,NA,11.695652173913
"489","east","2017-05-13",0.73304347826087,10,17.695652173913,16.8695652173913,8.95652173913044,37.0869565217391,NA,11.6086956521739
"490","east","2017-05-14",0.693478260869565,6.1304347826087,25.6086956521739,15.9565217391304,7.78260869565217,32.1739130434783,NA,9.52173913043478
"491","east","2017-05-15",0.741739130434783,9.65217391304348,14.3913043478261,19.6521739130435,11.0869565217391,45.7826086956522,NA,12.2173913043478
"492","east","2017-05-16",0.705217391304348,9.47826086956522,18.1739130434783,17.6521739130435,10.3913043478261,43.6521739130435,NA,13.695652173913
"493","east","2017-05-17",0.671304347826087,6.73913043478261,20.7391304347826,19.7826086956522,10.2608695652174,43.2608695652174,NA,11.6086956521739
"494","east","2017-05-18",0.682608695652174,12.4347826086957,16.3913043478261,19.4347826086957,10.2173913043478,42.304347826087,NA,9.17391304347826
"495","east","2017-05-19",0.714782608695652,17.5652173913043,18.6521739130435,18.4347826086957,11.3913043478261,47.1304347826087,NA,12.5652173913043
"496","east","2017-05-20",0.68,9.10526315789474,20.9473684210526,18.9473684210526,10.6842105263158,44.3684210526316,NA,11.7368421052632
"497","east","2017-05-21",0.695652173913043,6.69565217391304,20.6521739130435,18.4347826086957,11.5652173913043,47.9130434782609,NA,10
"498","east","2017-05-22",0.547222222222222,8.83333333333333,17.3333333333333,16.2222222222222,9.33333333333333,39.4444444444444,NA,9.05555555555556
"499","east","2017-05-23",0.26625,3,33.375,15.75,8.125,33.25,NA,11.75
"500","east","2017-05-24",0.401428571428571,11.1428571428571,9.85714285714286,18.5238095238095,11.1904761904762,46.2380952380952,NA,8.42857142857143
"501","east","2017-05-25",0.39304347826087,11.304347826087,13.6521739130435,21.5217391304348,12.4347826086957,50.8260869565217,NA,9.17391304347826
"502","east","2017-05-26",0.410434782608696,13.8695652173913,13.4347826086957,22.5652173913043,12.695652173913,50.7391304347826,NA,9
"503","east","2017-05-27",0.346086956521739,12.5652173913043,15.5652173913043,25,15.3478260869565,54.7391304347826,NA,11.6521739130435
"504","east","2017-05-28",0.19304347826087,13.8695652173913,19.6086956521739,17.1739130434783,9.21739130434783,38.3913043478261,NA,10.695652173913
"505","east","2017-05-29",0.18,15.7391304347826,22,13.5652173913043,7.08695652173913,29.7391304347826,NA,11.0869565217391
"506","east","2017-05-30",0.27695652173913,30.0434782608696,7.26086956521739,16.6521739130435,9.21739130434783,38.0434782608696,NA,12.9130434782609
"507","east","2017-05-31",0.249130434782609,31.8260869565217,15.3913043478261,21.695652173913,13.6521739130435,52.7826086956522,NA,27.3913043478261
"508","east","2017-06-01",0.203913043478261,19.0434782608696,16.4782608695652,17.3913043478261,10.695652173913,44.5217391304348,NA,20.3478260869565
"509","east","2017-06-02",0.326521739130435,18.6521739130435,18.5652173913043,14,7.73913043478261,31.8695652173913,NA,15.5652173913043
"510","east","2017-06-03",0.338260869565217,19.8695652173913,24.7826086956522,14,7.26086956521739,30.4347826086957,NA,13.3913043478261
"511","east","2017-06-04",0.335652173913043,13.8260869565217,30.9565217391304,17.3913043478261,9.60869565217391,40.1304347826087,NA,10.2608695652174
"512","east","2017-06-05",0.383,17.1,23.2,18.8,10.3,42.5,NA,11.8
"513","east","2017-06-07",0.367272727272727,13.4545454545455,28,25.9545454545455,14.9090909090909,54.1818181818182,NA,10.5909090909091
"514","east","2017-06-08",0.342173913043478,12.0869565217391,23.5217391304348,24.2173913043478,12.6086956521739,50.8260869565217,NA,7.65217391304348
"515","east","2017-06-09",0.344347826086957,19.1739130434783,28.1304347826087,22.2173913043478,12.0869565217391,50,NA,8
"516","east","2017-06-10",0.392173913043478,19.0434782608696,20.7391304347826,21.1739130434783,11.0869565217391,46.6086956521739,NA,9.91304347826087
"517","east","2017-06-11",0.409130434782609,14.1739130434783,18.7391304347826,19.2173913043478,11.0434782608696,45.695652173913,NA,18.5217391304348
"518","east","2017-06-12",0.382608695652174,19,19.2173913043478,15.5217391304348,8.47826086956522,34.9130434782609,NA,14.9565217391304
"519","east","2017-06-13",0.426086956521739,19.0434782608696,20.9565217391304,17.1739130434783,8.69565217391304,36.4347826086956,NA,11.695652173913
"520","east","2017-06-14",0.359565217391304,27.9565217391304,19.3913043478261,19.0869565217391,10.8695652173913,45.2173913043478,NA,21.6086956521739
"521","east","2017-06-15",0.362727272727273,21.5454545454545,16.4090909090909,19.7727272727273,11.2272727272727,46.3636363636364,NA,17.9090909090909
"522","east","2017-06-16",0.390434782608696,20.7826086956522,12.2608695652174,26.6521739130435,16,55.4347826086956,NA,10.2608695652174
"523","east","2017-06-17",0.302173913043478,11.2608695652174,19.0869565217391,19.3478260869565,11.2173913043478,46.1304347826087,NA,11.4782608695652
"524","east","2017-06-18",0.328260869565217,15.0434782608696,17.3913043478261,15.0434782608696,8.8695652173913,37.3478260869565,NA,12.6086956521739
"525","east","2017-06-19",0.287826086956522,18.7391304347826,16.7391304347826,15.1739130434783,8.47826086956522,35.0869565217391,NA,10.6521739130435
"526","east","2017-06-20",0.312173913043478,55.5652173913044,27.8695652173913,18.2608695652174,9.47826086956522,39.6521739130435,NA,8.8695652173913
"527","east","2017-06-21",0.388695652173913,42.2173913043478,23,21.4782608695652,11.4782608695652,46.3478260869565,NA,9.73913043478261
"528","east","2017-06-22",0.364782608695652,31.2173913043478,23.2173913043478,25.6521739130435,15.9565217391304,55.4347826086956,NA,6.30434782608696
"529","east","2017-06-23",0.385217391304348,27.3478260869565,12.7391304347826,19.7826086956522,11.7826086956522,47.9565217391304,NA,10.4347826086957
"530","east","2017-06-24",0.445263157894737,23.4210526315789,16.8421052631579,19.2631578947368,10.9473684210526,46.3157894736842,NA,18.1578947368421
"531","east","2017-06-25",0.391304347826087,24.4782608695652,18,18.7391304347826,11.6521739130435,48.3913043478261,NA,13.4782608695652
"532","east","2017-06-26",0.373478260869565,27.2173913043478,43.0434782608696,25.3478260869565,16.6521739130435,56,NA,15.9130434782609
"533","east","2017-06-27",0.436521739130435,31.1304347826087,14.9130434782609,22.6521739130435,14.5217391304348,53.8695652173913,NA,11.695652173913
"534","east","2017-06-28",0.516521739130435,31.7826086956522,24.8695652173913,25.6521739130435,15.695652173913,54.9565217391304,NA,9.56521739130435
"535","east","2017-06-29",0.42,30.6521739130435,16.4782608695652,20.3913043478261,11.9130434782609,49.7826086956522,NA,10.5652173913043
"536","east","2017-06-30",0.313478260869565,15.5217391304348,25.0434782608696,16.3478260869565,9.43478260869565,39.1739130434783,NA,14.304347826087
"537","east","2017-07-01",0.301304347826087,18.1304347826087,22.5217391304348,13.3478260869565,6.30434782608696,26.6521739130435,NA,5.65217391304348
"538","east","2017-07-02",0.342173913043478,22.5217391304348,16.5217391304348,18.304347826087,10.3478260869565,43.1304347826087,NA,7.56521739130435
"539","east","2017-07-03",0.335217391304348,19.8695652173913,17.6521739130435,17.8260869565217,10.2608695652174,43.0434782608696,NA,9.21739130434783
"540","east","2017-07-04",0.336521739130435,19.1739130434783,21.9130434782609,17.9565217391304,9.08695652173913,37.2173913043478,NA,13.1739130434783
"541","east","2017-07-05",0.328695652173913,22.3478260869565,15,15.0434782608696,8.26086956521739,34.1739130434783,NA,14.0434782608696
"542","east","2017-07-06",0.311304347826087,16.8695652173913,21.3478260869565,15.6521739130435,8.69565217391304,35.7826086956522,NA,10.5652173913043
"543","east","2017-07-07",0.322173913043478,18.1739130434783,27.0434782608696,18.1304347826087,10.0434782608696,41.5652173913044,NA,7
"544","east","2017-07-08",0.347391304347826,19.3478260869565,28.9130434782609,20.9130434782609,13.1304347826087,52.1304347826087,NA,8.26086956521739
"545","east","2017-07-09",0.301739130434783,17,24.5652173913043,17.304347826087,10.4347826086957,43.5217391304348,NA,8.78260869565217
"546","east","2017-07-10",0.28304347826087,16.4782608695652,24.6521739130435,12.695652173913,7.08695652173913,29.4347826086957,NA,11.0869565217391
"547","east","2017-07-11",0.348695652173913,24.0869565217391,19.4347826086957,16.1304347826087,8.95652173913044,37.1304347826087,NA,16.3913043478261
"548","east","2017-07-12",0.342608695652174,20.7826086956522,18.7826086956522,15.2173913043478,8.1304347826087,33.9565217391304,NA,10.7391304347826
"549","east","2017-07-13",0.322173913043478,27.2608695652174,22.8260869565217,20.695652173913,13,51.4782608695652,NA,9.78260869565217
"550","east","2017-07-14",0.38695652173913,30.2173913043478,12.1739130434783,21.5652173913043,14,53.0869565217391,NA,8.91304347826087
"551","east","2017-07-15",0.368260869565217,17.7391304347826,27.5217391304348,24.4347826086957,16.4347826086957,55.9130434782609,NA,11.3913043478261
"552","east","2017-07-16",0.262608695652174,10.304347826087,30.8260869565217,20.8260869565217,13.2173913043478,48.5217391304348,NA,7.39130434782609
"553","east","2017-07-17",0.321304347826087,19.5652173913043,37,21.5217391304348,12.7826086956522,48.0434782608696,NA,6.65217391304348
"554","east","2017-07-18",0.313478260869565,14.695652173913,36.0869565217391,27.0434782608696,17.2173913043478,56.695652173913,NA,7.60869565217391
"555","east","2017-07-19",0.279565217391304,16.1304347826087,32.0434782608696,20.0434782608696,11.695652173913,48.1304347826087,NA,8.21739130434783
"556","east","2017-07-20",0.262608695652174,18.6521739130435,30.304347826087,17.5652173913043,10.2173913043478,42.4782608695652,NA,9.69565217391304
"557","east","2017-07-21",0.250869565217391,15.0869565217391,31.9130434782609,20.5217391304348,11.4782608695652,48.0434782608696,NA,10
"558","east","2017-07-22",0.236086956521739,14.9130434782609,30.3913043478261,23.1304347826087,11.7826086956522,48.6521739130435,NA,8
"559","east","2017-07-23",0.245217391304348,15.695652173913,27.9565217391304,23.8260869565217,12.7391304347826,51.6086956521739,NA,8.43478260869565
"560","east","2017-07-24",0.231904761904762,15.8571428571429,28.3809523809524,22.4285714285714,12.9047619047619,51.7142857142857,NA,9.61904761904762
"561","east","2017-07-25",0.210434782608696,15.5217391304348,41.0869565217391,28.8695652173913,17.4782608695652,57.0869565217391,NA,7.73913043478261
"562","east","2017-07-26",0.263913043478261,23.8260869565217,40.3913043478261,33.6521739130435,20.0434782608696,60,NA,5.95652173913043
"563","east","2017-07-27",0.27695652173913,19.5217391304348,40.6086956521739,31.9565217391304,19.4347826086957,59.304347826087,NA,9.08695652173913
"564","east","2017-07-28",0.24304347826087,19.1304347826087,42.8695652173913,30.8695652173913,19.3913043478261,59.1739130434783,NA,9.56521739130435
"565","east","2017-07-29",0.214782608695652,16.5652173913043,30.2173913043478,27.9130434782609,17.5217391304348,56.1739130434783,NA,12.9565217391304
"566","east","2017-07-30",0.185652173913043,16.0869565217391,26.2173913043478,19,9.78260869565217,40.8695652173913,NA,9.52173913043478
"567","east","2017-07-31",0.192608695652174,17.6086956521739,22.695652173913,21.4782608695652,10.3913043478261,43.3478260869565,NA,10.9565217391304
"568","east","2017-08-01",0.211304347826087,17.6086956521739,34,25.6086956521739,13.7826086956522,52.8260869565217,NA,10
"569","east","2017-08-02",0.29,15.3478260869565,53.5217391304348,35.4347826086956,17.9130434782609,57.5652173913044,NA,7.95652173913043
"570","east","2017-08-03",0.300434782608696,16.4782608695652,45.2173913043478,34.2608695652174,17.695652173913,57,NA,7.56521739130435
"571","east","2017-08-04",0.27,14.2608695652174,42.1739130434783,28.5217391304348,14.4782608695652,53.6086956521739,NA,8.21739130434783
"572","east","2017-08-05",0.261304347826087,13.8695652173913,42.2608695652174,28.6086956521739,14.0869565217391,53.3913043478261,NA,7.78260869565217
"573","east","2017-08-06",0.250869565217391,18.1304347826087,29.1739130434783,25.7826086956522,11.9565217391304,49.1739130434783,NA,9.08695652173913
"574","east","2017-08-07",0.255652173913043,21.6521739130435,19.7391304347826,21,10.4782608695652,43.8695652173913,NA,12.5217391304348
"575","east","2017-08-08",0.305652173913044,21.7826086956522,18.695652173913,21.2608695652174,10.5217391304348,43.9565217391304,NA,10.695652173913
"576","east","2017-08-09",0.356086956521739,24.0869565217391,23,18.2608695652174,9.52173913043478,39.3913043478261,NA,11.5217391304348
"577","east","2017-08-10",0.448695652173913,21.0869565217391,19.0869565217391,26.8260869565217,15.4782608695652,54.695652173913,NA,14.7391304347826
"578","east","2017-08-11",0.438695652173913,29.304347826087,17.0869565217391,18.7391304347826,10.304347826087,42.2608695652174,NA,13.4347826086957
"579","east","2017-08-12",0.39695652173913,29.4347826086957,12.304347826087,19.9565217391304,12.1739130434783,49.3913043478261,NA,20.7826086956522
"580","east","2017-08-13",0.377826086956522,25.8260869565217,16.3478260869565,17.7826086956522,11.3913043478261,47.8695652173913,NA,25.0869565217391
"581","east","2017-08-14",0.454347826086957,18.7826086956522,19.8260869565217,16.9565217391304,10.4782608695652,43.8260869565217,NA,15.3913043478261
"582","east","2017-08-15",0.457826086956522,27.695652173913,14.8260869565217,18.5217391304348,9.69565217391304,40.5217391304348,NA,13.8695652173913
"583","east","2017-08-16",0.448695652173913,22.0869565217391,28.4782608695652,22.4782608695652,12.695652173913,50.7826086956522,NA,12.2608695652174
"584","east","2017-08-17",0.363913043478261,30.4347826086957,30.695652173913,26.304347826087,16.3913043478261,55.6521739130435,NA,6.95652173913043
"585","east","2017-08-18",0.360869565217391,24.7391304347826,23.5217391304348,25.6521739130435,13.7391304347826,53.0869565217391,NA,5.65217391304348
"586","east","2017-08-19",0.297391304347826,23.695652173913,19.8695652173913,24.3478260869565,12.0434782608696,49.3913043478261,NA,6.39130434782609
"587","east","2017-08-20",0.269565217391304,16.1304347826087,20.8260869565217,20.4782608695652,9.56521739130435,40,NA,8
"588","east","2017-08-21",0.300434782608696,19.9130434782609,19.4347826086957,19.0434782608696,9.34782608695652,38.3478260869565,NA,9.21739130434783
"589","east","2017-08-22",0.35695652173913,20.2173913043478,26.0434782608696,18.2608695652174,10.2608695652174,42.8260869565217,NA,13.0869565217391
"590","east","2017-08-23",0.352608695652174,16,40.6521739130435,26.2173913043478,14.0869565217391,52.8260869565217,NA,9.95652173913044
"591","east","2017-08-24",0.276521739130435,18.5652173913043,29.4347826086957,25.8695652173913,13.2173913043478,52.3478260869565,NA,8.78260869565217
"592","east","2017-08-25",0.258260869565217,20.695652173913,25.7826086956522,20.5652173913043,10.5217391304348,44.3478260869565,NA,9.26086956521739
"593","east","2017-08-26",0.19304347826087,19.3478260869565,27.9130434782609,16.1739130434783,7.34782608695652,30.9565217391304,NA,8.17391304347826
"594","east","2017-08-27",0.215652173913043,23.1739130434783,24.7391304347826,18.1304347826087,8.47826086956522,35.3478260869565,NA,9.17391304347826
"595","east","2017-08-28",0.327391304347826,28.4347826086957,23.1739130434783,26.304347826087,11.7826086956522,48.1739130434783,NA,9.82608695652174
"596","east","2017-08-29",0.480434782608696,32.1304347826087,17.5652173913043,29.8260869565217,16.8695652173913,56.4347826086956,NA,13.4782608695652
"597","east","2017-08-30",0.372173913043478,63.4347826086956,26.304347826087,18,9.56521739130435,40.2608695652174,NA,11.8260869565217
"598","east","2017-08-31",0.33,29.9130434782609,25.3913043478261,20.4347826086957,9.8695652173913,40.9130434782609,NA,8.95652173913044
"599","east","2017-09-01",0.320434782608696,33.7826086956522,37.1739130434783,22.2608695652174,11.3478260869565,44.4782608695652,NA,7.04347826086957
"600","east","2017-09-02",0.355217391304348,36.8695652173913,45,33.1304347826087,19.3478260869565,59.304347826087,NA,6.52173913043478
"601","east","2017-09-03",0.32304347826087,26.7391304347826,31.7826086956522,27.1739130434783,14.7391304347826,53.304347826087,NA,5.65217391304348
"602","east","2017-09-04",0.268260869565217,29.6521739130435,27.4347826086957,24.1739130434783,12.4347826086957,50.4782608695652,NA,9.26086956521739
"603","east","2017-09-05",0.208695652173913,27.0869565217391,19.4782608695652,24.4782608695652,13.6086956521739,52.8260869565217,NA,11.0434782608696
"604","east","2017-09-06",0.253478260869565,27.4347826086957,11.0869565217391,20.4782608695652,11.6521739130435,48.3913043478261,NA,11.6086956521739
"605","east","2017-09-07",0.217391304347826,35.6086956521739,20.695652173913,17.7826086956522,9.78260869565217,41.1304347826087,NA,13.4782608695652
"606","east","2017-09-08",0.406521739130435,30.8695652173913,16.6086956521739,15.304347826087,7.43478260869565,30.8695652173913,NA,10.0434782608696
"607","east","2017-09-09",0.554347826086957,37.1304347826087,18.5652173913043,15.7391304347826,8.26086956521739,34.3913043478261,NA,14.3913043478261
"608","east","2017-09-10",0.746086956521739,35.7391304347826,16.1739130434783,27.8260869565217,17.2608695652174,56.7391304347826,NA,17.304347826087
"609","east","2017-09-11",0.713913043478261,38.2608695652174,31.9565217391304,33.1304347826087,20.6086956521739,60.4782608695652,NA,15.7826086956522
"610","east","2017-09-12",0.545652173913043,32.4347826086956,45,33.9130434782609,23.1304347826087,63.4347826086956,NA,10.2608695652174
"611","east","2017-09-13",0.604782608695652,28.1739130434783,45.9130434782609,35.5217391304348,23.6521739130435,64,NA,10.0869565217391
"612","east","2017-09-14",0.608695652173913,32.0869565217391,33.8695652173913,30.4782608695652,18.4782608695652,58.1304347826087,NA,11.4782608695652
"613","east","2017-09-15",0.668260869565217,37.9565217391304,24.3913043478261,28.3478260869565,18.3913043478261,58.0434782608696,NA,15.5217391304348
"614","east","2017-09-16",0.63,35.304347826087,24.9130434782609,25.3478260869565,15.6521739130435,54.6521739130435,NA,15.695652173913
"615","east","2017-09-17",0.543913043478261,26.304347826087,22.7826086956522,18.0434782608696,9.34782608695652,39.0434782608696,NA,11.7391304347826
"616","east","2017-09-18",0.347391304347826,36.2608695652174,16.7391304347826,15.1739130434783,7.08695652173913,29.5217391304348,NA,7.65217391304348
"617","east","2017-09-19",0.381739130434783,42.7391304347826,18.0434782608696,20.8695652173913,12.3913043478261,46.9565217391304,NA,10.1304347826087
"618","east","2017-09-20",0.507391304347826,38.0434782608696,20.9565217391304,25.3478260869565,16.5217391304348,56,NA,20.9565217391304
"619","east","2017-09-21",0.580434782608696,28.0434782608696,13.8260869565217,14.5217391304348,7.73913043478261,31.9565217391304,NA,12.2608695652174
"620","east","2017-09-22",0.452173913043478,29.7826086956522,36.304347826087,17.9565217391304,9.8695652173913,39.7391304347826,NA,8.47826086956522
"621","east","2017-09-23",0.634090909090909,28.3636363636364,39.6818181818182,27.6818181818182,17.2272727272727,56.5909090909091,NA,8.18181818181818
"622","east","2017-09-24",0.646521739130435,32.4782608695652,33.0434782608696,26.2608695652174,17.4347826086957,57.1739130434783,NA,15.7826086956522
"623","east","2017-09-25",0.621304347826087,33.4782608695652,33.7391304347826,21.7826086956522,13.5652173913043,52.0434782608696,NA,10.1739130434783
"624","east","2017-09-26",0.674782608695652,42.8260869565217,20.304347826087,22.695652173913,11.304347826087,46.4347826086956,NA,7
"625","east","2017-09-27",0.828695652173913,53.2608695652174,20.3913043478261,39,21.7826086956522,61.9130434782609,NA,17.9130434782609
"626","east","2017-09-28",0.702173913043478,39.1304347826087,29.3478260869565,25.7391304347826,16.1304347826087,55.4347826086956,NA,21.304347826087
"627","east","2017-09-29",0.752173913043478,42.5652173913044,15.9565217391304,26.2608695652174,17.7826086956522,57.3478260869565,NA,20.8260869565217
"628","east","2017-09-30",0.712173913043478,36.9565217391304,18.8260869565217,21.9565217391304,14.0434782608696,53.2173913043478,NA,27.7391304347826
"629","east","2017-10-01",0.672173913043478,19.0869565217391,9.8695652173913,25.9565217391304,12.0434782608696,48.8695652173913,NA,20.5217391304348
"630","east","2017-10-02",0.643913043478261,32.5652173913044,18.7391304347826,36.9130434782609,14.5652173913043,52.7826086956522,NA,15.5652173913043
"631","east","2017-10-03",0.757391304347826,40.0434782608696,16.6086956521739,35.7826086956522,22.0869565217391,62.3478260869565,NA,20.8695652173913
"632","east","2017-10-04",0.655652173913044,33,17.3478260869565,20.0434782608696,12.304347826087,47.6086956521739,NA,16.4347826086957
"633","east","2017-10-05",0.641304347826087,31.1304347826087,29.2173913043478,20.7826086956522,11.9565217391304,48.9130434782609,NA,16.1304347826087
"634","east","2017-10-06",0.642173913043478,37.6521739130435,18.8695652173913,22.9130434782609,12.304347826087,48.695652173913,NA,14
"635","east","2017-10-07",0.870869565217391,42.8695652173913,31.9130434782609,35.8260869565217,23.4782608695652,63.7826086956522,NA,17.5652173913043
"636","east","2017-10-08",0.852173913043478,37.7391304347826,27.5217391304348,29.4782608695652,20.1304347826087,60,NA,11.7826086956522
"637","east","2017-10-09",0.745217391304348,36.8695652173913,22.7391304347826,28.695652173913,19.5652173913043,59.2173913043478,NA,16.8695652173913
"638","east","2017-10-10",0.661739130434783,27.5652173913043,19.6521739130435,18.0434782608696,10.5652173913043,44.0434782608696,NA,18.7826086956522
"639","east","2017-10-11",0.675652173913043,36.2608695652174,25.9565217391304,19.9565217391304,9.78260869565217,40.6086956521739,NA,24.2173913043478
"640","east","2017-10-12",0.622608695652174,34.6521739130435,12.2608695652174,21.3478260869565,11.2608695652174,46.304347826087,NA,31.1739130434783
"641","east","2017-10-13",0.706086956521739,36.3913043478261,24.304347826087,23.5652173913043,12.695652173913,51.0434782608696,NA,20.3913043478261
"642","east","2017-10-14",0.754347826086956,35,23,25.304347826087,14.6086956521739,53.6086956521739,NA,20.9565217391304
"643","east","2017-10-15",0.839565217391304,39.4347826086956,37.2608695652174,44.304347826087,27.1304347826087,68,NA,25.8260869565217
"644","east","2017-10-16",0.708260869565217,39.304347826087,28.8695652173913,30.6086956521739,17.9565217391304,57.695652173913,NA,25.8695652173913
"645","east","2017-10-17",0.396521739130435,35.0434782608696,26.0869565217391,28.5652173913043,16.9130434782609,56.5217391304348,NA,23.2173913043478
"646","east","2017-10-18",0.219565217391304,31.7826086956522,59.1304347826087,28.7391304347826,17.7391304347826,57.4782608695652,NA,22.9565217391304
"647","east","2017-10-19",0.296086956521739,47.4347826086956,57.2608695652174,40.8260869565217,26.7391304347826,67.3478260869565,NA,20.9130434782609
"648","east","2017-10-20",0.327391304347826,47.8695652173913,38,55.8695652173913,32.8260869565217,74.5652173913043,NA,28.0434782608696
"649","east","2017-10-21",0.290869565217391,39.8695652173913,57.4782608695652,42.3478260869565,25.7826086956522,66.5652173913043,NA,23.4347826086957
"650","east","2017-10-22",0.30695652173913,37,37.9565217391304,41.8695652173913,26.1739130434783,66.8695652173913,NA,18.2173913043478
"651","east","2017-10-23",0.370869565217391,43.0869565217391,31.9565217391304,41.2608695652174,24.695652173913,65.2608695652174,NA,22
"652","east","2017-10-24",0.357391304347826,44.6086956521739,42,47.4782608695652,29.5217391304348,70.7391304347826,NA,15.1739130434783
"653","east","2017-10-25",0.312173913043478,35.3478260869565,57.1739130434783,43.4347826086956,27.5217391304348,68.5217391304348,NA,12.3478260869565
"654","east","2017-10-26",0.371739130434783,41.1304347826087,45.9130434782609,39.5217391304348,23.7391304347826,64.1739130434783,NA,13.9565217391304
"655","east","2017-10-27",0.448260869565217,47.1304347826087,22.2173913043478,47.6086956521739,29.7391304347826,70.9565217391304,NA,18.695652173913
"656","east","2017-10-28",0.316086956521739,30,43.7826086956522,36.5652173913044,20.0434782608696,59.9130434782609,NA,13.1304347826087
"657","east","2017-10-29",0.34304347826087,35.7826086956522,33.8260869565217,27.8695652173913,14.8260869565217,53.9130434782609,NA,8.91304347826087
"658","east","2017-10-30",0.329565217391304,32.2608695652174,26.6521739130435,26.9565217391304,12.3478260869565,48.7826086956522,NA,5
"659","east","2017-10-31",0.38,36.6521739130435,21.4347826086957,24.2173913043478,12.7391304347826,48.5217391304348,NA,2.82608695652174
